CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment,cluster,persona,pc1,pc2,country,avg_basket,tenure_days,annualized_clv_proxy
17096,15,4,1022.13,4,4,4,444,Champions,4,Engaged New Buyers,1.0392767616535188,-0.6322926558424282,United Kingdom,255.53,246,1516.57
17097,2,8,954.42,5,5,4,554,Champions,2,VIP B2B Accounts,1.7334505610667401,-2.1243300193464667,Spain,119.3,363,959.68
17100,18,2,971.74,4,3,4,434,Potential Loyalists,0,Casual Low-Value Buyers,-0.20430941614580075,0.9182083721807472,United Kingdom,485.87,0,11660.88
17101,10,4,1621.73,5,4,4,544,Champions,3,Loyal Repeat Buyers,1.4438250646638202,-0.06196040703120284,United Kingdom,405.43,167,3544.5
17102,262,1,25.5,1,2,1,121,At Risk,1,Dormant Former Buyers,-3.887965764064972,-2.365900616474014,United Kingdom,25.5,0,306.0
17105,159,2,665.78,2,3,3,233,At Risk,4,Engaged New Buyers,-0.19881712733544718,0.33612653217818217,United Kingdom,332.89,147,1653.13
17107,33,6,10797.48,3,5,5,355,Loyal Customers,3,Loyal Repeat Buyers,2.7912443540010115,2.122641906754829,United Kingdom,1799.58,244,16151.97
17109,29,6,881.29,4,5,3,453,Champions,4,Engaged New Buyers,0.8041298833992788,-1.2191446874435876,United Kingdom,146.88,203,1584.59
17110,165,1,163.29999999999998,2,2,1,221,At Risk,1,Dormant Former Buyers,-2.302040064614995,-0.041711596306121215,United Kingdom,163.3,0,1959.6
17111,47,1,231.61,3,2,1,321,About to Sleep,1,Dormant Former Buyers,-1.6613668075586239,0.12963641139324597,United Kingdom,231.61,0,2779.32
17114,6,8,801.12,5,5,3,553,Champions,4,Engaged New Buyers,1.3279197485082064,-2.1450435553187237,United Kingdom,100.14,329,888.78
17115,8,3,837.5,5,4,3,543,Champions,4,Engaged New Buyers,0.9718044097003952,-0.6291448337335529,United Kingdom,279.17,224,1364.68
17117,288,1,116.2,1,2,1,121,At Risk,1,Dormant Former Buyers,-2.733409083183717,-0.36153638720518744,United Kingdom,116.2,0,1394.4
17118,318,1,157.02,1,2,1,121,At Risk,1,Dormant Former Buyers,-2.5247673182899946,0.06014291064202014,United Kingdom,157.02,0,1884.24
17119,3,2,606.91,5,3,3,533,Potential Loyalists,4,Engaged New Buyers,0.6327741898279918,-0.5446717773108105,United Kingdom,303.46,56,3955.75
17120,233,1,307.46,1,2,2,122,At Risk,0,Casual Low-Value Buyers,-1.9019352627422363,0.8789354577743722,United Kingdom,307.46,0,3689.52
17122,119,1,138.32,2,2,1,221,At Risk,1,Dormant Former Buyers,-2.3379317424270885,-0.33800002700892884,United Kingdom,138.32,0,1659.84
17123,162,1,345.29999999999995,2,2,2,222,At Risk,0,Casual Low-Value Buyers,-1.7037888117344062,0.9480667678236239,United Kingdom,345.3,0,4143.6
17124,185,1,294.24,1,2,2,122,At Risk,0,Casual Low-Value Buyers,-1.8693793750151615,0.7664758210546222,United Kingdom,294.24,0,3530.88
17125,50,1,230.5,3,2,1,321,About to Sleep,1,Dormant Former Buyers,-1.6829658099532296,0.1375347364493578,United Kingdom,230.5,0,2766.0
17126,152,5,989.45,2,4,4,244,Cannot Lose Them,4,Engaged New Buyers,0.3756417040948949,-0.43300630662760525,United Kingdom,197.89,210,1719.76
17128,335,1,157.09,1,2,1,121,At Risk,1,Dormant Former Buyers,-2.5396554184747626,0.0729593104465625,United Kingdom,157.09,0,1885.08
17131,5,5,2463.17,5,4,5,545,Champions,2,VIP B2B Accounts,1.8472459575638316,0.14348918080563178,United Kingdom,492.63,70,12843.67
17133,16,7,4892.240000000001,4,5,5,455,Champions,2,VIP B2B Accounts,2.4129570663825173,0.6862368410333382,United Kingdom,698.89,250,7142.67
17134,107,2,413.2,2,3,2,232,At Risk,4,Engaged New Buyers,-0.4495219987143773,-0.3977927939778723,United Kingdom,206.6,157,960.62
17135,16,7,1139.73,4,5,4,454,Champions,4,Engaged New Buyers,1.3216275442972556,-1.2914052512107008,United Kingdom,162.82,355,1171.84
17138,276,1,380.5,1,2,2,122,At Risk,0,Casual Low-Value Buyers,-1.7824619520907408,1.2019960881770433,United Kingdom,380.5,0,4566.0
17139,16,12,10650.77,4,5,5,455,Champions,2,VIP B2B Accounts,3.2116634663861086,0.9514860369446818,United Kingdom,887.56,273,14240.04
17140,247,1,454.12,1,2,2,122,At Risk,0,Casual Low-Value Buyers,-1.6096901058773905,1.4112041918767178,United Kingdom,454.12,0,5449.44
17142,239,1,579.0,1,2,3,123,At Risk,0,Casual Low-Value Buyers,-1.4072594491525068,1.7267476695881296,United Kingdom,579.0,0,6948.0
17144,1,2,984.57,5,3,4,534,Potential Loyalists,3,Loyal Repeat Buyers,1.2924679726651844,-0.10947102708907203,United Kingdom,492.28,83,4329.74
17146,106,3,749.78,2,4,3,243,Cannot Lose Them,4,Engaged New Buyers,0.17995376832037846,-0.2073092320291399,United Kingdom,249.93,253,1081.7
17147,23,4,1714.59,4,4,4,444,Champions,3,Loyal Repeat Buyers,1.3607532402443094,0.13239015953729047,United Kingdom,428.65,289,2165.49
17148,52,1,124.88,3,2,1,321,About to Sleep,1,Dormant Former Buyers,-2.178723140824993,-0.6656799291826067,United Kingdom,124.88,0,1498.56
17152,195,3,1689.5,1,4,4,144,Cannot Lose Them,3,Loyal Repeat Buyers,0.4043428925875529,1.1672111606612958,United Kingdom,563.17,68,9068.64
17153,24,1,213.78,4,2,1,421,Promising,1,Dormant Former Buyers,-1.533302614033275,-0.13029446668618874,United Kingdom,213.78,0,2565.36
17154,75,1,329.34,2,2,2,222,At Risk,0,Casual Low-Value Buyers,-1.5173369945634767,0.7054886174200449,United Kingdom,329.34,0,3952.08
17155,18,2,251.7,4,3,2,432,Potential Loyalists,4,Engaged New Buyers,-0.32831410799019395,-1.4662918514944674,United Kingdom,125.85,160,574.19
17157,8,2,319.0,5,3,2,532,Potential Loyalists,4,Engaged New Buyers,0.08750382612124202,-1.333987140746759,United Kingdom,159.5,168,693.07
17158,32,3,1266.97,4,4,4,444,Champions,3,Loyal Repeat Buyers,0.9897626175937876,0.18310697004682178,United Kingdom,422.32,328,1409.89
17159,22,3,1538.88,4,4,4,444,Champions,3,Loyal Repeat Buyers,1.105026477971969,0.4473492881391011,United Kingdom,512.96,150,3744.61
17160,31,6,3518.03,4,5,5,455,Champions,3,Loyal Repeat Buyers,1.8899834841543752,0.6319353393807012,United Kingdom,586.34,210,6114.67
17162,29,10,1715.46,4,5,4,454,Champions,2,VIP B2B Accounts,1.5394030517221156,-1.0866126612849232,United Kingdom,171.55,276,2268.63
17163,22,2,293.1,4,3,2,432,Potential Loyalists,4,Engaged New Buyers,-0.45742088128145875,-1.0989478508893271,United Kingdom,146.55,56,1910.38
17164,33,7,2467.35,3,5,5,355,Loyal Customers,3,Loyal Repeat Buyers,1.6582196925926402,-0.05683238508180139,United Kingdom,352.48,240,3752.43
17165,284,1,158.68,1,2,1,121,At Risk,1,Dormant Former Buyers,-2.4833757019889795,0.047536846728975,United Kingdom,158.68,0,1904.16
17166,39,2,206.34,3,3,1,331,Hibernating,4,Engaged New Buyers,-0.6981365935412798,-1.5573759865775305,United Kingdom,103.17,165,456.45
17169,58,2,835.78,3,3,3,333,Hibernating,3,Loyal Repeat Buyers,0.24451282560825513,0.42235741664132,United Kingdom,417.89,125,2440.48
17171,289,1,224.91,1,2,1,121,At Risk,1,Dormant Former Buyers,-2.212580011640996,0.5142168020660545,United Kingdom,224.91,0,2698.92
17172,79,1,317.76,2,2,2,222,At Risk,0,Casual Low-Value Buyers,-1.5607685882025404,0.6699919736863817,United Kingdom,317.76,0,3813.12
17173,5,8,3766.6,5,5,5,555,Champions,2,VIP B2B Accounts,2.421352374887127,-0.0144768585626332,United Kingdom,470.83,125,10998.47
17174,218,1,59.9,1,2,1,121,At Risk,1,Dormant Former Buyers,-3.1725619749261345,-1.299645335550686,United Kingdom,59.9,0,718.8
17175,44,4,1443.69,3,4,4,344,Loyal Customers,3,Loyal Repeat Buyers,1.0142592424042514,0.06748899016988197,United Kingdom,360.92,252,2091.06
17176,202,1,306.13,1,2,2,122,At Risk,0,Casual Low-Value Buyers,-1.8636557541783914,0.8397097577443686,United Kingdom,306.13,0,3673.56
17179,178,3,711.79,2,4,3,243,Cannot Lose Them,4,Engaged New Buyers,-0.07240252940951783,-0.11777472170417137,United Kingdom,237.26,183,1419.69
17180,56,4,783.97,3,4,3,343,Loyal Customers,4,Engaged New Buyers,0.4655325689931608,-0.6913987263400666,United Kingdom,195.99,259,1104.82
17181,57,2,239.92,3,3,1,331,Hibernating,4,Engaged New Buyers,-0.5675584737215482,-1.345680758406358,United Kingdom,119.96,316,277.12
17183,8,6,3347.31,5,5,5,555,Champions,2,VIP B2B Accounts,2.0799339817519567,0.35615236353118135,United Kingdom,557.89,97,12595.55
17186,47,2,144.0,3,3,1,331,Hibernating,1,Dormant Former Buyers,-1.4960188544284925,-1.7015551522442398,United Kingdom,72.0,13,1728.0
17187,227,1,203.95,1,2,1,121,At Risk,1,Dormant Former Buyers,-2.2194023837929397,0.32775884746040684,United Kingdom,203.95,0,2447.4
17188,11,7,2474.23,5,5,5,555,Champions,2,VIP B2B Accounts,2.0367124012685403,-0.3424074308999326,United Kingdom,353.46,351,2572.92
17189,106,2,383.75,2,3,2,232,At Risk,4,Engaged New Buyers,-0.41691046283912964,-0.5532653144697594,United Kingdom,191.88,253,553.63
17190,59,2,444.74,3,3,2,332,Hibernating,4,Engaged New Buyers,-0.22962125678369222,-0.4317305229426314,United Kingdom,222.37,148,1096.82
17191,28,7,2093.68,4,5,5,455,Champions,3,Loyal Repeat Buyers,1.6392119138373855,-0.3529999196036001,United Kingdom,299.1,340,2247.63
17193,36,7,1699.3000000000002,3,5,4,354,Loyal Customers,3,Loyal Repeat Buyers,1.2388503116300758,-0.4711877406494514,United Kingdom,242.76,141,4398.9
17194,274,2,262.62,1,3,2,132,At Risk,4,Engaged New Buyers,-1.1938301734302101,-0.7092572304292001,United Kingdom,131.31,86,1114.61
17197,30,1,1013.01,4,2,4,424,Promising,0,Casual Low-Value Buyers,-0.36227741624503224,1.989606635850854,United Kingdom,1013.01,0,12156.12
17198,24,3,692.22,4,4,3,443,Champions,4,Engaged New Buyers,0.6020516760602903,-0.6923965731192847,United Kingdom,230.74,347,728.13
17201,54,1,289.78,3,2,2,322,About to Sleep,0,Casual Low-Value Buyers,-1.5238382256967706,0.45927460969984923,United Kingdom,289.78,0,3477.36
17203,36,6,3560.08,3,5,5,355,Loyal Customers,3,Loyal Repeat Buyers,1.4593969654074699,0.9298622493837115,United Kingdom,593.35,24,42720.96
17204,175,4,1564.56,2,4,4,244,Cannot Lose Them,3,Loyal Repeat Buyers,0.48311198740266514,0.6170250679612361,United Kingdom,391.14,88,6489.37
17205,54,1,384.08,3,2,2,322,About to Sleep,0,Casual Low-Value Buyers,-1.30048379157262,0.8337582799080878,United Kingdom,384.08,0,4608.96
17206,53,1,204.24,3,2,1,321,About to Sleep,1,Dormant Former Buyers,-1.7954836902363234,-0.009526730653237241,United Kingdom,204.24,0,2450.88
17211,27,8,2317.2200000000003,4,5,5,455,Champions,2,VIP B2B Accounts,1.7700172486422827,-0.4143597602317564,United Kingdom,289.65,342,2473.06
17212,253,1,226.85,1,2,1,121,At Risk,1,Dormant Former Buyers,-2.1668736556535815,0.4944054671212078,United Kingdom,226.85,0,2722.2
17213,40,7,2781.23,3,5,5,355,Loyal Customers,3,Loyal Repeat Buyers,1.7552082802554343,0.111073774542179,United Kingdom,397.32,326,3113.95
17214,60,6,1059.12,3,5,4,354,Loyal Customers,4,Engaged New Buyers,0.8127125489741156,-0.8526898367141594,United Kingdom,176.52,298,1297.24
17217,234,1,113.5,1,2,1,121,At Risk,1,Dormant Former Buyers,-2.6912276625799776,-0.44131624816487725,United Kingdom,113.5,0,1362.0
17218,4,10,1951.97,5,5,4,554,Champions,2,VIP B2B Accounts,2.218645665816609,-1.3688730172374994,United Kingdom,195.2,363,1962.72
17219,32,1,114.23,4,2,1,421,Promising,1,Dormant Former Buyers,-2.1099449603585296,-0.8951011059964696,United Kingdom,114.23,0,1370.76
17220,24,14,3187.55,4,5,5,455,Champions,2,VIP B2B Accounts,2.23072486760118,-0.8068230459191944,United Kingdom,227.68,339,3432.02
17221,7,2,334.48,5,3,2,532,Potential Loyalists,4,Engaged New Buyers,-0.16881369012575634,-1.0940268999279519,United Kingdom,167.24,28,4013.76
17222,65,1,328.65,3,2,2,322,About to Sleep,0,Casual Low-Value Buyers,-1.4775883875401,0.6694802683365813,United Kingdom,328.65,0,3943.8
17223,310,2,416.89,1,3,2,132,At Risk,4,Engaged New Buyers,-0.9364605185043765,-0.0224168929568409,United Kingdom,208.45,58,2623.53
17226,309,1,393.49,1,2,2,122,At Risk,0,Casual Low-Value Buyers,-1.7888754672647886,1.2731405744326698,United Kingdom,393.49,0,4721.88
17227,19,6,939.32,4,5,4,454,Champions,4,Engaged New Buyers,1.074244250472235,-1.2928303771524832,United Kingdom,156.55,349,982.38
17228,16,8,1906.09,4,5,4,454,Champions,2,VIP B2B Accounts,1.7689462863236098,-0.796071412520024,United Kingdom,238.26,356,1954.28
17229,96,2,318.76,2,3,2,232,At Risk,4,Engaged New Buyers,-0.8494032865090543,-0.6263969580850184,United Kingdom,159.38,46,2529.29
17230,264,8,3638.41,1,5,5,155,Cannot Lose Them,3,Loyal Repeat Buyers,1.2312830940110673,0.8630116868008311,United Kingdom,454.8,95,13979.15
17231,12,10,3124.72,5,5,5,555,Champions,2,VIP B2B Accounts,2.304203446071486,-0.5141864014976437,United Kingdom,312.47,349,3267.97
17232,3,2,417.77,5,3,2,532,Potential Loyalists,4,Engaged New Buyers,0.046355822053660754,-0.8597019092550411,United Kingdom,208.88,11,5013.24
17233,35,1,190.88,3,2,1,321,About to Sleep,1,Dormant Former Buyers,-1.7299897959492092,-0.19474370958182666,United Kingdom,190.88,0,2290.56
17234,183,1,149.89,1,2,1,121,At Risk,1,Dormant Former Buyers,-2.3999629926459516,-0.130985073502403,United Kingdom,149.89,0,1798.68
17235,25,2,550.06,4,3,3,433,Potential Loyalists,4,Engaged New Buyers,0.3423964826534919,-0.44491990213915755,United Kingdom,275.03,347,578.59
17236,13,6,916.13,5,5,3,553,Champions,4,Engaged New Buyers,1.1596766590395475,-1.4102611929059825,United Kingdom,152.69,350,955.39
17237,11,2,314.69,5,3,2,532,Potential Loyalists,4,Engaged New Buyers,-0.5005266724249011,-0.9768819712232073,United Kingdom,157.34,11,3776.28
17238,3,17,3719.1,5,5,5,555,Champions,2,VIP B2B Accounts,2.971189449148558,-1.318957587250369,United Kingdom,218.77,368,3688.78
17239,313,1,382.5,1,2,2,122,At Risk,0,Casual Low-Value Buyers,-1.8151060188598622,1.2384901808904336,United Kingdom,382.5,0,4590.0
17242,108,2,1135.04,2,3,4,234,At Risk,3,Loyal Repeat Buyers,0.20564794039288814,1.037618189290516,United Kingdom,567.52,72,5754.02
17243,1,26,8540.05,5,5,5,555,Champions,2,VIP B2B Accounts,3.98126463295419,-0.9838510674836798,United Kingdom,328.46,368,8470.43
17244,53,1,954.9,3,2,4,324,About to Sleep,0,Casual Low-Value Buyers,-0.5721151090907647,2.041614801778502,United Kingdom,954.9,0,11458.8
17245,205,1,171.45,1,2,1,121,At Risk,1,Dormant Former Buyers,-2.326913058959456,0.07367113063474322,United Kingdom,171.45,0,2057.4
17247,15,1,280.09000000000003,4,2,2,422,Promising,0,Casual Low-Value Buyers,-1.1883498207540981,0.12333580948327248,United Kingdom,280.09,0,3361.08
17248,120,1,318.65,2,2,2,222,At Risk,0,Casual Low-Value Buyers,-1.6800050273899236,0.7711407777622163,United Kingdom,318.65,0,3823.8
17250,4,2,381.97,5,3,2,532,Potential Loyalists,4,Engaged New Buyers,0.48150640955469154,-1.2826628693062883,United Kingdom,190.98,257,542.49
17251,363,1,269.83,1,2,2,122,At Risk,0,Casual Low-Value Buyers,-2.135082016263138,0.8095219115445683,United Kingdom,269.83,0,3237.96
17252,117,2,348.91,2,3,2,232,At Risk,4,Engaged New Buyers,-0.7611477901698668,-0.5066818008953665,United Kingdom,174.46,69,1845.68
17253,18,1,178.26,4,2,1,421,Promising,1,Dormant Former Buyers,-1.5964970921984163,-0.43593541281280723,United Kingdom,178.26,0,2139.12
17254,5,2,271.19,5,3,2,532,Potential Loyalists,4,Engaged New Buyers,-0.4309587256460979,-1.3270268406892105,United Kingdom,135.6,10,3254.28
17255,41,2,291.48,3,3,2,332,Hibernating,4,Engaged New Buyers,-0.356522258769832,-1.1404412745453316,United Kingdom,145.74,258,412.37
17256,107,2,240.0,2,3,1,231,At Risk,4,Engaged New Buyers,-0.8309953785551281,-1.1481827842978114,United Kingdom,120.0,204,429.41
17259,148,2,581.23,2,3,3,233,At Risk,4,Engaged New Buyers,-0.21094130079508494,0.09222900685851244,United Kingdom,290.62,220,964.31
17262,52,5,1253.36,3,4,4,344,Loyal Customers,4,Engaged New Buyers,0.9484206310990191,-0.4148486076387038,United Kingdom,250.67,313,1461.59
17263,208,1,63.440000000000005,1,2,1,121,At Risk,1,Dormant Former Buyers,-3.1139139927913564,-1.2353214523729323,United Kingdom,63.44,0,761.28
17265,139,2,550.01,2,3,3,233,At Risk,4,Engaged New Buyers,-0.5458330594648786,0.19714845598599257,United Kingdom,275.0,41,4896.43
17266,2,3,296.58,5,4,2,542,Champions,4,Engaged New Buyers,0.39154028244315353,-2.2139990078893454,United Kingdom,98.86,145,746.56
17267,127,2,317.2,2,3,2,232,At Risk,1,Dormant Former Buyers,-1.652037493195228,-0.12009218434196796,United Kingdom,158.6,0,3806.4
17268,108,4,763.64,2,4,3,243,Cannot Lose Them,4,Engaged New Buyers,0.13639359786677727,-0.49997626132530804,United Kingdom,190.91,137,2034.52
17272,42,4,2148.63,3,4,5,345,Loyal Customers,3,Loyal Repeat Buyers,1.3181682693615513,0.6015975116988268,United Kingdom,537.16,220,3564.77
17274,35,1,107.82,3,2,1,321,About to Sleep,1,Dormant Former Buyers,-2.180998031195732,-0.9509195155001401,United Kingdom,107.82,0,1293.84
17277,228,2,1065.35,1,3,4,134,At Risk,3,Loyal Repeat Buyers,-0.011556359888695493,1.0962450464026965,United Kingdom,532.67,95,4093.19
17278,241,1,246.04,1,2,1,121,At Risk,1,Dormant Former Buyers,-2.0883669268717204,0.5908180283478556,United Kingdom,246.04,0,2952.48
17279,58,1,187.83,3,2,1,321,About to Sleep,1,Dormant Former Buyers,-1.887742012740766,-0.09977657758214521,United Kingdom,187.83,0,2253.96
17282,130,3,1685.46,2,4,4,244,Cannot Lose Them,3,Loyal Repeat Buyers,0.688709502390065,0.9643358789107704,United Kingdom,561.82,169,3640.19
17284,60,6,1647.48,3,5,4,354,Loyal Customers,3,Loyal Repeat Buyers,1.1489033187448316,-0.25705800104913595,United Kingdom,274.58,276,2178.73
17286,22,1,151.37,4,2,1,421,Promising,1,Dormant Former Buyers,-1.7818157885834187,-0.6076306275481888,United Kingdom,151.37,0,1816.44
17287,26,7,1049.06,4,5,4,454,Champions,4,Engaged New Buyers,1.1153777238253004,-1.2893961154994265,United Kingdom,149.87,346,1106.67
17288,9,7,1417.63,5,5,4,554,Champions,2,VIP B2B Accounts,1.6472060288083497,-1.1248285612857998,United Kingdom,202.52,349,1482.62
17289,32,3,931.02,4,4,3,443,Champions,4,Engaged New Buyers,0.5976196840401359,-0.13458850801107902,United Kingdom,310.34,148,2296.1
17290,4,2,513.01,5,3,3,533,Potential Loyalists,4,Engaged New Buyers,0.15855697558357848,-0.543731696363532,United Kingdom,256.5,12,6156.12
17291,308,1,550.8000000000001,1,2,3,123,At Risk,0,Casual Low-Value Buyers,-1.521069933402777,1.7198015069577148,United Kingdom,550.8,0,6609.6
17293,8,9,1854.06,5,5,4,554,Champions,2,VIP B2B Accounts,1.9670444907748728,-1.146808106037382,United Kingdom,206.01,352,1922.53
17295,29,3,547.0,4,4,3,443,Champions,4,Engaged New Buyers,-0.06081056005257354,-0.6983645138988885,United Kingdom,182.33,35,5704.43
17297,17,1,128.18,4,2,1,421,Promising,1,Dormant Former Buyers,-1.8411529127154818,-0.8854743404707651,United Kingdom,128.18,0,1538.16
17298,101,2,498.42,2,3,3,233,At Risk,4,Engaged New Buyers,-0.6352409185904254,0.056785540388867566,United Kingdom,249.21,23,5981.04
17299,12,4,656.61,5,4,3,543,Champions,4,Engaged New Buyers,0.6707588667108981,-1.2196919068268681,United Kingdom,164.15,161,1488.59
17301,21,1,163.24,4,2,1,421,Promising,1,Dormant Former Buyers,-1.7091154281454213,-0.5180829050658334,United Kingdom,163.24,0,1958.88
17302,15,5,1135.63,4,4,4,444,Champions,4,Engaged New Buyers,1.2075732862173407,-0.8190495964329001,United Kingdom,227.13,290,1429.33
17303,361,1,250.04,1,2,2,122,At Risk,1,Dormant Former Buyers,-2.193802500322148,0.7070601834605713,United Kingdom,250.04,0,3000.48
17306,11,19,8631.31,5,5,5,555,Champions,2,VIP B2B Accounts,3.3413273527185274,-0.09087155667870166,United Kingdom,454.28,342,9211.78
17309,95,1,82.75,2,2,1,221,At Risk,1,Dormant Former Buyers,-2.677130171708603,-1.0690763720974779,United Kingdom,82.75,0,993.0
17311,78,2,1384.85,2,3,4,234,At Risk,3,Loyal Repeat Buyers,0.6791026636428135,1.0887866535999426,United Kingdom,692.42,238,2123.82
17312,139,3,644.3,2,4,3,243,Cannot Lose Them,4,Engaged New Buyers,-0.48363272730484436,-0.0556383984284675,United Kingdom,214.77,20,7731.6
17313,31,1,2328.84,4,2,5,425,Promising,0,Casual Low-Value Buyers,0.28990596628932797,3.106180687791193,United Kingdom,2328.84,0,27946.08
17314,25,8,2527.92,4,5,5,455,Champions,2,VIP B2B Accounts,1.8282932659995725,-0.2957804432985983,United Kingdom,315.99,287,3214.95
17315,2,38,6281.23,5,5,5,555,Champions,2,VIP B2B Accounts,3.747195430357061,-1.8356966893159326,United Kingdom,165.3,355,6458.17
17317,46,3,2600.34,3,4,5,345,Loyal Customers,3,Loyal Repeat Buyers,1.0822423915904504,1.4574199738613902,United Kingdom,866.78,43,22072.65
17320,100,3,1200.62,2,4,4,244,Cannot Lose Them,3,Loyal Repeat Buyers,0.5805038902976782,0.39880542634185884,United Kingdom,400.21,267,1641.3
17321,8,2,657.16,5,3,3,533,Potential Loyalists,4,Engaged New Buyers,0.46739780982259266,-0.25394726298749515,United Kingdom,328.58,59,4065.48
17323,15,7,906.52,4,5,3,453,Champions,4,Engaged New Buyers,1.1119659681606882,-1.5804197697397144,United Kingdom,129.5,277,1194.51
17324,18,4,986.48,4,4,4,444,Champions,4,Engaged New Buyers,1.0250807509579,-0.6791628393888755,United Kingdom,246.62,348,1034.67
17325,280,1,96.8,1,2,1,121,At Risk,1,Dormant Former Buyers,-2.869063267299352,-0.6094047078111647,United Kingdom,96.8,0,1161.6
17329,14,2,523.11,4,3,3,433,Potential Loyalists,4,Engaged New Buyers,0.4369896642274878,-0.6243067531390984,United Kingdom,261.56,300,636.45
17330,23,2,363.9,4,3,2,432,Potential Loyalists,4,Engaged New Buyers,-0.3426763964334009,-0.7745874155002458,United Kingdom,181.95,44,3018.72
17331,124,1,175.2,2,2,1,221,At Risk,1,Dormant Former Buyers,-2.1631684842056305,-0.01528290488635821,United Kingdom,175.2,0,2102.4
17333,86,1,494.25,2,2,3,223,At Risk,0,Casual Low-Value Buyers,-1.2350134992770616,1.2771982866917517,United Kingdom,494.25,0,5931.0
17334,302,2,307.02,1,3,2,132,At Risk,1,Dormant Former Buyers,-1.5682370187865065,-0.18659405107212,United Kingdom,153.51,6,3684.24
17337,151,4,1981.06,2,4,4,244,Cannot Lose Them,3,Loyal Repeat Buyers,0.8216846592520376,0.8291076362503683,United Kingdom,495.26,158,4576.5
17338,17,8,6493.54,4,5,5,455,Champions,2,VIP B2B Accounts,2.719246004208302,0.8522537752920022,United Kingdom,811.69,344,6889.95
17339,94,2,243.36,2,3,1,231,At Risk,4,Engaged New Buyers,-0.7303569074490919,-1.1924274705687041,United Kingdom,121.68,270,328.99
17340,30,11,12353.29,4,5,5,455,Champions,2,VIP B2B Accounts,3.1639988610090435,1.3898597620322628,United Kingdom,1123.03,336,13419.5
17341,157,3,682.29,2,4,3,243,Cannot Lose Them,4,Engaged New Buyers,-0.04470691380260772,-0.21872725960134082,United Kingdom,227.43,209,1191.56
17343,355,1,193.64,1,2,1,121,At Risk,1,Dormant Former Buyers,-2.3912393997741983,0.3638696013611902,United Kingdom,193.64,0,2323.68
17344,46,1,157.62,3,2,1,321,About to Sleep,1,Dormant Former Buyers,-1.9596243866837992,-0.3857514019237338,United Kingdom,157.62,0,1891.44
17345,15,4,519.6899999999999,4,4,3,443,Champions,4,Engaged New Buyers,0.44629794976253784,-1.4942790638734118,United Kingdom,129.92,181,1047.99
17346,4,15,2622.88,5,5,5,555,Champions,2,VIP B2B Accounts,2.587151505670607,-1.5524190960674362,United Kingdom,174.86,369,2594.45
17347,86,1,228.96,2,2,1,221,At Risk,1,Dormant Former Buyers,-1.8450443372061813,0.25439975563181816,United Kingdom,228.96,0,2747.52
17348,15,5,1156.6,4,4,4,444,Champions,4,Engaged New Buyers,1.2175435130781451,-0.7919351866663681,United Kingdom,231.32,283,1491.73
17349,179,1,98.25,1,2,1,121,At Risk,1,Dormant Former Buyers,-2.7266211159559606,-0.694663623390026,United Kingdom,98.25,0,1179.0
17350,8,4,1281.32,5,4,4,544,Champions,3,Loyal Repeat Buyers,1.0617887247760323,-0.2641702614356982,United Kingdom,320.33,42,11135.28
17351,36,3,587.15,3,4,3,343,Loyal Customers,4,Engaged New Buyers,0.2856821878072395,-0.7744765299137679,United Kingdom,195.72,237,904.26
17353,129,2,1740.0,2,3,4,234,At Risk,3,Loyal Repeat Buyers,0.30094395929645107,1.7679354341829279,United Kingdom,870.0,25,20880.0
17354,51,1,1393.06,3,2,4,324,About to Sleep,0,Casual Low-Value Buyers,-0.2609965678777486,2.535785989528662,United Kingdom,1393.06,0,16716.72
17356,312,1,178.22,1,2,1,121,At Risk,1,Dormant Former Buyers,-2.4190860953702815,0.22351559029292775,United Kingdom,178.22,0,2138.64
17357,24,2,384.39,4,3,2,432,Potential Loyalists,1,Dormant Former Buyers,-1.020506816891989,-0.24981581270583544,United Kingdom,192.2,0,4612.68
17358,303,2,360.81,1,3,2,132,At Risk,4,Engaged New Buyers,-1.0642067250198533,-0.20702080162607092,United Kingdom,180.41,52,2532.61
17359,11,1,127.86,5,2,1,521,New Customers,1,Dormant Former Buyers,-1.724107579609449,-0.9842584169628016,United Kingdom,127.86,0,1534.32
17360,17,3,568.24,4,4,3,443,Champions,4,Engaged New Buyers,0.40522116030836647,-0.9464543579953513,United Kingdom,189.41,166,1249.44
17361,49,3,488.2,3,4,3,343,Loyal Customers,4,Engaged New Buyers,0.05493001881005066,-0.9508763464191526,United Kingdom,162.73,242,736.33
17362,239,2,312.23,1,3,2,132,At Risk,4,Engaged New Buyers,-1.0548327863760676,-0.48842416365395086,United Kingdom,156.12,70,1628.06
17364,1,11,4462.68,5,5,5,555,Champions,2,VIP B2B Accounts,3.156188722372069,-0.60915940329113,United Kingdom,405.7,330,4935.99
17365,13,8,4767.36,5,5,5,555,Champions,2,VIP B2B Accounts,2.5340470729926996,0.38997120827237297,United Kingdom,595.92,320,5437.77
17367,238,1,167.55,1,2,1,121,At Risk,1,Dormant Former Buyers,-2.3887181692584507,0.07816236783478962,United Kingdom,167.55,0,2010.6
17368,23,8,1878.87,4,5,4,454,Champions,2,VIP B2B Accounts,1.6329960468179263,-0.7194188182928212,United Kingdom,234.86,314,2184.04
