CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment,country,avg_basket,tenure_days,annualized_clv_proxy
16727,364,1,256.32,1,2,2,122,At Risk,United Kingdom,256.32,0,3075.84
16728,46,4,1048.28,3,4,4,344,Loyal Customers,United Kingdom,262.07,218,1755.15
16729,38,21,7205.33,3,5,5,355,Loyal Customers,United Kingdom,343.11,203,12955.4
16730,52,3,743.11,3,4,3,343,Loyal Customers,United Kingdom,247.7,267,1015.86
16732,32,1,603.75,4,2,3,423,Promising,United Kingdom,603.75,0,7245.0
16734,52,3,646.76,3,4,3,343,Loyal Customers,United Kingdom,215.59,61,3869.96
16735,79,5,2247.41,2,4,5,245,Cannot Lose Them,United Kingdom,449.48,255,3216.88
16737,53,1,417.59999999999997,3,2,2,322,About to Sleep,United Kingdom,417.6,0,5011.2
16738,298,1,3.75,1,2,1,121,At Risk,United Kingdom,3.75,0,45.0
16739,177,1,323.0,2,2,2,222,At Risk,United Kingdom,323.0,0,3876.0
16742,47,1,464.9,3,2,2,322,About to Sleep,United Kingdom,464.9,0,5578.8
16743,29,7,2213.13,4,5,5,455,Champions,United Kingdom,316.16,329,2455.3
16744,11,7,1291.91,5,5,4,554,Champions,United Kingdom,184.56,161,2928.86
16745,87,17,7180.7,2,5,5,255,Cannot Lose Them,United Kingdom,422.39,225,11648.69
16746,5,18,6680.11,5,5,5,555,Champions,United Kingdom,371.12,354,6887.68
16747,38,2,836.06,3,3,3,333,Hibernating,United Kingdom,418.03,30,10032.72
16748,18,5,1515.9,4,4,4,444,Champions,United Kingdom,303.18,316,1750.96
16750,45,5,623.93,3,4,3,343,Loyal Customers,United Kingdom,124.79,187,1217.83
16751,31,1,1764.72,4,2,4,424,Promising,United Kingdom,1764.72,0,21176.64
16752,373,1,207.5,1,2,1,121,At Risk,United Kingdom,207.5,0,2490.0
16753,58,1,223.92000000000002,3,2,1,321,About to Sleep,United Kingdom,223.92,0,2687.04
16754,372,1,2002.4,1,2,4,124,At Risk,United Kingdom,2002.4,0,24028.8
16755,114,3,1475.43,2,4,4,244,Cannot Lose Them,United Kingdom,491.81,201,2679.26
16756,215,1,239.4,1,2,1,121,At Risk,United Kingdom,239.4,0,2872.8
16757,319,1,106.83000000000001,1,2,1,121,At Risk,United Kingdom,106.83,0,1281.96
16758,65,1,369.34000000000003,3,2,2,322,About to Sleep,United Kingdom,369.34,0,4432.08
16759,8,3,789.79,5,4,3,543,Champions,United Kingdom,263.26,23,9477.48
16761,97,1,316.62,2,2,2,222,At Risk,United Kingdom,316.62,0,3799.44
16762,20,3,1207.24,4,4,4,444,Champions,United Kingdom,402.41,124,3553.57
16763,199,1,611.85,1,2,3,123,At Risk,United Kingdom,611.85,0,7342.2
16764,4,13,2790.9500000000003,5,5,5,555,Champions,United Kingdom,214.69,139,7328.75
16765,294,1,34.0,1,2,1,121,At Risk,United Kingdom,34.0,0,408.0
16766,273,2,1145.6,1,3,4,134,At Risk,United Kingdom,572.8,0,13747.2
16767,31,11,5575.56,4,5,5,455,Champions,United Kingdom,506.87,285,7140.63
16768,48,3,478.09000000000003,3,4,2,342,Loyal Customers,United Kingdom,159.36,224,779.03
16769,260,1,361.54,1,2,2,122,At Risk,United Kingdom,361.54,0,4338.48
16770,58,5,757.1,3,4,3,343,Loyal Customers,United Kingdom,151.42,314,880.07
16771,33,5,2242.61,3,4,5,345,Loyal Customers,United Kingdom,448.52,304,2692.61
16773,57,1,171.59,3,2,1,321,About to Sleep,United Kingdom,171.59,0,2059.08
16774,68,4,661.52,3,4,3,343,Loyal Customers,United Kingdom,165.38,110,2195.04
16775,10,11,1691.51,5,5,4,554,Champions,United Kingdom,153.77,357,1729.41
16776,60,1,371.54,3,2,2,322,About to Sleep,United Kingdom,371.54,0,4458.48
16777,80,2,222.62,2,3,1,231,At Risk,United Kingdom,111.31,176,461.68
16778,74,2,245.94,2,3,1,231,At Risk,United Kingdom,122.97,199,451.1
16779,2,22,10611.720000000001,5,5,5,555,Champions,United Kingdom,482.35,364,10640.87
16780,100,2,422.24,2,3,2,232,At Risk,United Kingdom,211.12,158,975.43
16781,372,1,311.25,1,2,2,122,At Risk,United Kingdom,311.25,0,3735.0
16782,10,13,2267.9500000000003,5,5,5,555,Champions,United Kingdom,174.46,355,2331.84
16784,20,1,107.6,4,2,1,421,Promising,United Kingdom,107.6,0,1291.2
16788,123,2,594.39,2,3,3,233,At Risk,United Kingdom,297.2,131,1656.12
16789,8,1,80.8,5,2,1,521,New Customers,United Kingdom,80.8,0,969.6
16790,4,6,1545.6200000000001,5,5,4,554,Champions,United Kingdom,257.6,34,16592.69
16791,29,7,1705.78,4,5,4,454,Champions,United Kingdom,243.68,303,2054.82
16792,282,2,110.38000000000001,1,3,1,131,At Risk,United Kingdom,55.19,0,1324.56
16793,57,1,243.84,3,2,1,321,About to Sleep,United Kingdom,243.84,0,2926.08
16794,1,10,1196.5,5,5,4,554,Champions,United Kingdom,119.65,179,2439.79
16795,365,1,414.88,1,2,2,122,At Risk,United Kingdom,414.88,0,4978.56
16796,89,1,305.62,2,2,2,222,At Risk,United Kingdom,305.62,0,3667.44
16800,11,1,1162.65,5,2,4,524,New Customers,United Kingdom,1162.65,0,13951.8
16801,163,4,1594.23,2,4,4,244,Cannot Lose Them,United Kingdom,398.56,110,5289.95
16803,65,1,332.3,3,2,2,322,About to Sleep,United Kingdom,332.3,0,3987.6
16804,23,3,536.99,4,4,3,443,Champions,United Kingdom,179.0,247,793.53
16805,174,2,460.59,2,3,2,232,At Risk,United Kingdom,230.3,186,903.85
16806,103,4,762.16,2,4,3,243,Cannot Lose Them,United Kingdom,190.54,135,2060.65
16807,143,3,1121.59,2,4,4,244,Cannot Lose Them,United Kingdom,373.86,128,3198.28
16808,99,2,288.42,2,3,2,232,At Risk,United Kingdom,144.21,175,601.56
16809,23,5,914.69,4,4,3,443,Champions,United Kingdom,182.94,239,1396.91
16810,192,1,309.54,1,2,2,122,At Risk,United Kingdom,309.54,0,3714.48
16811,5,2,547.07,5,3,3,533,Potential Loyalists,United Kingdom,273.53,12,6564.84
16812,361,1,479.35,1,2,2,122,At Risk,United Kingdom,479.35,0,5752.2
16813,8,10,1652.18,5,5,4,554,Champions,United Kingdom,165.22,196,3076.76
16814,14,21,6416.7,4,5,5,455,Champions,United Kingdom,305.56,355,6597.45
16816,103,4,417.06,2,4,2,242,Cannot Lose Them,United Kingdom,104.26,254,599.32
16817,3,9,1604.75,5,5,4,554,Champions,United Kingdom,178.31,365,1604.75
16818,11,11,3349.57,5,5,5,555,Champions,United Kingdom,304.51,194,6302.03
16820,96,1,497.61,2,2,3,223,At Risk,United Kingdom,497.61,0,5971.32
16823,227,1,358.38,1,2,2,122,At Risk,United Kingdom,358.38,0,4300.56
16824,16,2,460.64,4,3,2,432,Potential Loyalists,United Kingdom,230.32,148,1136.04
16825,39,2,775.1800000000001,3,3,3,333,Hibernating,United Kingdom,387.59,147,1924.77
16826,51,1,341.7,3,2,2,322,About to Sleep,United Kingdom,341.7,0,4100.4
16828,93,2,128.5,2,3,1,231,At Risk,United Kingdom,64.25,19,1542.0
16829,157,1,197.22,2,2,1,221,At Risk,United Kingdom,197.22,0,2366.64
16830,39,1,325.91,3,2,2,322,About to Sleep,United Kingdom,325.91,0,3910.92
16832,184,3,199.15,1,4,1,141,Cannot Lose Them,United Kingdom,66.38,33,2202.72
16833,1,4,1106.53,5,4,4,544,Champions,United Kingdom,276.63,333,1212.86
16834,228,1,413.46,1,2,2,122,At Risk,United Kingdom,413.46,0,4961.52
16835,128,2,180.85,2,3,1,231,At Risk,United Kingdom,90.42,244,270.53
16836,40,2,251.87,3,3,2,332,Hibernating,United Kingdom,125.94,76,1209.64
16837,31,11,3170.98,4,5,5,455,Champions,United Kingdom,288.27,214,5408.45
16838,197,2,588.85,1,3,3,133,At Risk,United Kingdom,294.42,90,2388.11
16839,9,34,16594.35,5,5,5,555,Champions,United Kingdom,488.07,360,16824.83
16841,37,6,1869.82,3,5,4,354,Loyal Customers,United Kingdom,311.64,250,2729.94
16842,101,3,1264.19,2,4,4,244,Cannot Lose Them,United Kingdom,421.4,201,2295.67
16843,43,16,10196.57,3,5,5,355,Loyal Customers,United Kingdom,637.29,284,13104.75
16846,50,1,214.32,3,2,1,321,About to Sleep,United Kingdom,214.32,0,2571.84
16847,43,1,193.44,3,2,1,321,About to Sleep,United Kingdom,193.44,0,2321.28
16848,53,1,281.42,3,2,2,322,About to Sleep,United Kingdom,281.42,0,3377.04
16849,187,1,124.57,1,2,1,121,At Risk,United Kingdom,124.57,0,1494.84
16850,334,1,332.41,1,2,2,122,At Risk,United Kingdom,332.41,0,3988.92
16851,4,3,342.45,5,4,2,542,Champions,United Kingdom,114.15,47,2659.45
16852,10,2,144.91000000000003,5,3,1,531,Potential Loyalists,United Kingdom,72.46,165,320.56
16855,24,2,328.4,4,3,2,432,Potential Loyalists,United Kingdom,164.2,19,3940.8
16856,15,1,35.400000000000006,4,2,1,421,Promising,United Kingdom,35.4,0,424.8
16858,369,1,375.69000000000005,1,2,2,122,At Risk,United Kingdom,375.69,0,4508.28
16859,145,2,747.81,2,3,3,233,At Risk,United Kingdom,373.9,116,2353.02
16861,60,2,173.76,3,3,1,331,Hibernating,United Kingdom,86.88,98,647.17
16863,31,2,502.8,4,3,3,433,Potential Loyalists,United Kingdom,251.4,335,547.83
16866,141,3,207.73999999999998,2,4,1,241,Cannot Lose Them,United Kingdom,69.25,20,2492.88
16869,23,4,817.12,4,4,3,443,Champions,United Kingdom,204.28,152,1962.16
16871,22,6,2812.34,4,5,5,455,Champions,United Kingdom,468.72,248,4139.13
16872,77,3,680.02,2,4,3,243,Cannot Lose Them,United Kingdom,226.67,107,2319.69
16873,5,6,7123.62,5,5,5,555,Champions,United Kingdom,1187.27,359,7242.68
16875,67,5,2095.53,3,4,5,345,Loyal Customers,United Kingdom,419.11,272,2812.02
16877,12,6,846.62,5,5,3,553,Champions,United Kingdom,141.1,195,1584.7
16878,84,1,13.3,2,2,1,221,At Risk,United Kingdom,13.3,0,159.6
16880,31,7,1491.43,4,5,4,454,Champions,United Kingdom,213.06,158,3445.39
16881,67,1,432.0,3,2,2,322,About to Sleep,United Kingdom,432.0,0,5184.0
16882,67,3,705.12,3,4,3,343,Loyal Customers,United Kingdom,235.04,250,1029.48
16883,187,2,272.48,1,3,2,132,At Risk,United Kingdom,136.24,184,540.52
16884,38,2,429.84000000000003,3,3,2,332,Hibernating,United Kingdom,214.92,0,5158.08
16885,15,3,450.41,4,4,2,442,Champions,United Kingdom,150.14,341,482.11
16887,35,1,192.32999999999998,3,2,1,321,About to Sleep,United Kingdom,192.33,0,2307.96
16889,195,3,1578.67,1,4,4,144,Cannot Lose Them,United Kingdom,526.22,142,4057.85
16891,2,5,742.43,5,4,3,543,Champions,United Kingdom,148.49,369,734.38
16892,1,5,518.19,5,4,3,543,Champions,United Kingdom,103.64,182,1039.23
16893,367,1,145.93,1,2,1,121,At Risk,United Kingdom,145.93,0,1751.16
16895,65,1,202.27,3,2,1,321,About to Sleep,United Kingdom,202.27,0,2427.24
16897,299,2,289.78,1,3,2,132,At Risk,United Kingdom,144.89,14,3477.36
16898,26,3,501.03,4,4,3,443,Champions,United Kingdom,167.01,342,534.72
16899,8,6,1271.06,5,5,4,554,Champions,United Kingdom,211.84,352,1318.0
16900,17,3,887.11,4,4,3,443,Champions,United Kingdom,295.7,46,7039.02
16902,116,1,1706.88,2,2,4,224,At Risk,United Kingdom,1706.88,0,20482.56
16903,29,1,363.2,4,2,2,422,Promising,United Kingdom,363.2,0,4358.4
16904,4,16,3653.75,5,5,5,555,Champions,United Kingdom,228.36,362,3684.03
16905,5,7,3037.6,5,5,5,555,Champions,United Kingdom,433.94,366,3029.3
16906,82,4,559.59,2,4,3,243,Cannot Lose Them,United Kingdom,139.9,166,1230.42
16907,29,5,928.76,4,4,3,443,Champions,United Kingdom,185.75,336,1008.92
16909,72,1,379.14,2,2,2,222,At Risk,United Kingdom,379.14,0,4549.68
16910,4,8,1508.96,5,5,4,554,Champions,United Kingdom,188.62,86,6404.31
16912,29,11,2555.58,4,5,5,455,Champions,United Kingdom,232.33,294,3172.74
16913,290,1,113.44,1,2,1,121,At Risk,United Kingdom,113.44,0,1361.28
16914,36,1,183.76,3,2,1,321,About to Sleep,United Kingdom,183.76,0,2205.12
16915,9,6,621.6800000000001,5,5,3,553,Champions,United Kingdom,103.61,274,828.15
16916,24,2,562.41,4,3,3,433,Potential Loyalists,United Kingdom,281.21,348,589.88
16917,277,1,391.52,1,2,2,122,At Risk,United Kingdom,391.52,0,4698.24
16918,50,6,1068.82,3,5,4,354,Loyal Customers,United Kingdom,178.14,267,1461.12
16919,156,11,2592.25,2,5,5,255,Cannot Lose Them,United Kingdom,235.66,212,4463.07
16921,61,1,154.18,3,2,1,321,About to Sleep,United Kingdom,154.18,0,1850.16
16923,12,19,7069.08,5,5,5,555,Champions,United Kingdom,372.06,350,7372.04
16924,21,3,829.89,4,4,3,443,Champions,United Kingdom,276.63,62,4885.64
16926,371,1,230.25,1,2,1,121,At Risk,United Kingdom,230.25,0,2763.0
16927,116,3,543.05,2,4,3,243,Cannot Lose Them,United Kingdom,181.02,245,809.03
16928,80,17,2814.7,2,5,5,255,Cannot Lose Them,United Kingdom,165.57,292,3518.38
16929,4,7,1295.39,5,5,4,554,Champions,United Kingdom,185.06,151,3131.24
16930,26,3,378.89,4,4,2,442,Champions,United Kingdom,126.3,42,3292.73
16931,5,21,4554.87,5,5,5,555,Champions,United Kingdom,216.9,364,4567.38
16932,53,1,150.23000000000002,3,2,1,321,About to Sleep,United Kingdom,150.23,0,1802.76
16933,1,2,563.23,5,3,3,533,Potential Loyalists,United Kingdom,281.62,237,867.42
16934,55,2,931.03,3,3,3,333,Hibernating,United Kingdom,465.52,0,11172.36
16936,26,1,261.9,4,2,2,422,Promising,United Kingdom,261.9,0,3142.8
16938,9,4,2711.6800000000003,5,4,5,545,Champions,United Kingdom,677.92,300,3299.21
16940,52,3,3049.88,3,4,5,345,Loyal Customers,United Kingdom,1016.63,237,4697.07
16942,13,9,1904.99,5,5,4,554,Champions,United Kingdom,211.67,215,3234.05
16943,212,3,816.73,1,4,3,143,Cannot Lose Them,United Kingdom,272.24,106,2812.32
16945,22,19,4345.5,4,5,5,455,Champions,United Kingdom,228.71,336,4720.56
16947,236,1,406.48,1,2,2,122,At Risk,United Kingdom,406.48,0,4877.76
16948,139,3,435.02,2,4,2,242,Cannot Lose Them,United Kingdom,145.01,187,849.1
16949,4,6,1286.27,5,5,4,554,Champions,United Kingdom,214.38,312,1504.77
16950,57,3,1178.56,3,4,4,344,Loyal Customers,United Kingdom,392.85,310,1387.66
16951,135,3,1277.75,2,4,4,244,Cannot Lose Them,United Kingdom,425.92,169,2759.64
16952,109,2,167.61,2,3,1,231,At Risk,United Kingdom,83.8,0,2011.32
16953,30,1,20.8,4,2,1,421,Promising,United Kingdom,20.8,0,249.6
16954,1,9,2085.08,5,5,5,555,Champions,United Kingdom,231.68,358,2125.85
16955,185,4,518.67,1,4,3,143,Cannot Lose Them,United Kingdom,129.67,188,1006.99
16956,18,1,308.74,4,2,2,422,Promising,United Kingdom,308.74,0,3704.88
16957,239,2,416.64,1,3,2,132,At Risk,United Kingdom,208.32,42,3620.8
16959,87,1,117.35000000000001,2,2,1,221,At Risk,United Kingdom,117.35,0,1408.2
16960,39,3,507.05,3,4,3,343,Loyal Customers,United Kingdom,169.02,213,868.89
16961,116,1,234.17,2,2,1,221,At Risk,United Kingdom,234.17,0,2810.04
16963,187,1,110.55000000000001,1,2,1,121,At Risk,United Kingdom,110.55,0,1326.6
16965,227,1,201.19,1,2,1,121,At Risk,United Kingdom,201.19,0,2414.28
16966,8,7,2154.97,5,5,5,555,Champions,United Kingdom,307.85,231,3405.04
16967,189,1,319.02,1,2,2,122,At Risk,United Kingdom,319.02,0,3828.24
16968,4,2,439.43,5,3,2,532,Potential Loyalists,United Kingdom,219.72,103,1557.2
16969,39,3,650.41,3,4,3,343,Loyal Customers,United Kingdom,216.8,152,1561.84
16971,38,1,357.21,3,2,2,322,About to Sleep,United Kingdom,357.21,0,4286.52
16976,267,1,251.51999999999998,1,2,2,122,At Risk,United Kingdom,251.52,0,3018.24
16978,78,1,344.33,2,2,2,222,At Risk,United Kingdom,344.33,0,4131.96
16979,4,6,1852.0,5,5,4,554,Champions,United Kingdom,308.67,294,2299.25
16980,255,2,1028.46,1,3,4,134,At Risk,United Kingdom,514.23,36,10427.44
16982,61,1,384.06,3,2,2,322,About to Sleep,United Kingdom,384.06,0,4608.72
16983,13,7,1905.87,5,5,4,554,Champions,United Kingdom,272.27,356,1954.05
16984,88,2,4459.52,2,3,5,235,At Risk,United Kingdom,2229.76,41,39700.6
16985,17,10,5464.12,4,5,5,455,Champions,United Kingdom,546.41,341,5848.69
16986,30,2,1873.2,4,3,4,434,Potential Loyalists,United Kingdom,936.6,0,22478.4
16987,3,7,1616.8,5,5,4,554,Champions,United Kingdom,230.97,202,2921.45
16988,5,1,126.12,5,2,1,521,New Customers,United Kingdom,126.12,0,1513.44
16989,7,6,1133.25,5,5,4,554,Champions,United Kingdom,188.88,143,2892.56
16990,219,1,179.0,1,2,1,121,At Risk,United Kingdom,179.0,0,2148.0
16992,11,5,1614.31,5,4,4,544,Champions,United Kingdom,322.86,274,2150.45
16996,30,6,1456.96,4,5,4,454,Champions,United Kingdom,242.83,323,1646.41
16997,288,3,702.0,1,4,3,143,Cannot Lose Them,United Kingdom,234.0,37,6925.14
16998,150,4,295.0,2,4,2,242,Cannot Lose Them,United Kingdom,73.75,154,699.19
16999,23,2,484.82,4,3,2,432,Potential Loyalists,United Kingdom,242.41,50,3539.19
17001,1,11,3989.57,5,5,5,555,Champions,United Kingdom,362.69,358,4067.58
17002,86,3,1493.73,2,4,4,244,Cannot Lose Them,United Kingdom,497.91,205,2659.57
17004,46,2,1312.1399999999999,3,3,4,334,Hibernating,United Kingdom,656.07,46,10411.55
17006,5,4,781.78,5,4,3,543,Champions,United Kingdom,195.44,70,4076.42
17007,51,6,889.9300000000001,3,5,3,353,Loyal Customers,United Kingdom,148.32,306,1061.52
17010,18,1,195.36,4,2,1,421,Promising,United Kingdom,195.36,0,2344.32
17011,30,1,270.9,4,2,2,422,Promising,United Kingdom,270.9,0,3250.8
17014,8,3,583.4300000000001,5,4,3,543,Champions,United Kingdom,194.48,58,3671.59
17015,29,3,1838.6100000000001,4,4,4,444,Champions,United Kingdom,612.87,156,4301.88
17017,3,20,8694.26,5,5,5,555,Champions,United Kingdom,434.71,369,8600.01
17018,41,2,920.1,3,3,3,333,Hibernating,United Kingdom,460.05,285,1178.37
17019,11,4,1258.08,5,4,4,544,Champions,United Kingdom,314.52,357,1286.27
17022,31,1,71.0,4,2,1,421,Promising,United Kingdom,71.0,0,852.0
17024,45,3,95.85,3,4,1,341,Loyal Customers,United Kingdom,31.95,112,312.37
17025,61,3,357.77,3,4,2,342,Loyal Customers,United Kingdom,119.26,312,418.55
17026,185,2,154.82999999999998,1,3,1,131,At Risk,United Kingdom,77.41,184,307.14
17027,79,6,877.5600000000001,2,5,3,253,Cannot Lose Them,United Kingdom,146.26,238,1345.84
17029,111,2,716.0,2,3,3,233,At Risk,United Kingdom,358.0,126,2074.13
17030,64,1,146.87,3,2,1,321,About to Sleep,United Kingdom,146.87,0,1762.44
17031,12,2,380.35,5,3,2,532,Potential Loyalists,United Kingdom,190.18,143,970.82
17033,86,3,1030.14,2,4,4,244,Cannot Lose Them,United Kingdom,343.38,273,1377.29
17034,16,3,745.52,4,4,3,443,Champions,United Kingdom,248.51,271,1004.11
17035,246,2,433.53000000000003,1,3,2,132,At Risk,United Kingdom,216.76,65,2434.44
17037,88,1,1267.32,2,2,4,224,At Risk,United Kingdom,1267.32,0,15207.84
17038,30,1,112.4,4,2,1,421,Promising,United Kingdom,112.4,0,1348.8
17040,138,1,449.73,2,2,2,222,At Risk,United Kingdom,449.73,0,5396.76
17041,27,3,1071.49,4,4,4,444,Champions,United Kingdom,357.16,333,1174.46
17042,3,5,1036.58,5,4,4,544,Champions,United Kingdom,207.32,244,1550.62
17043,32,4,1735.18,4,4,4,444,Champions,United Kingdom,433.8,234,2706.58
17044,25,1,948.48,4,2,4,424,Promising,United Kingdom,948.48,0,11381.76
17045,113,3,339.44,2,4,2,242,Cannot Lose Them,United Kingdom,113.15,134,924.59
17046,157,1,642.02,2,2,3,223,At Risk,United Kingdom,642.02,0,7704.24
17047,85,3,1100.9,2,4,4,244,Cannot Lose Them,United Kingdom,366.97,119,3376.71
17048,118,3,925.35,2,4,3,243,Cannot Lose Them,United Kingdom,308.45,213,1585.69
17049,3,9,5655.03,5,5,5,555,Champions,United Kingdom,628.34,273,7560.75
17050,96,6,3185.64,2,5,5,255,Cannot Lose Them,United Kingdom,530.94,203,5727.87
17051,194,1,240.89000000000001,1,2,1,121,At Risk,United Kingdom,240.89,0,2890.68
17052,28,1,399.09,4,2,2,422,Promising,United Kingdom,399.09,0,4789.08
17053,131,1,498.48,2,2,3,223,At Risk,United Kingdom,498.48,0,5981.76
17054,28,5,1356.33,4,4,4,444,Champions,United Kingdom,271.27,216,2291.95
17058,82,3,1179.89,2,4,4,244,Cannot Lose Them,United Kingdom,393.3,158,2725.7
17059,30,5,3080.39,4,4,5,445,Champions,United Kingdom,616.08,339,3316.64
17060,266,1,234.24,1,2,1,121,At Risk,United Kingdom,234.24,0,2810.88
17061,74,11,5232.2300000000005,2,5,5,255,Cannot Lose Them,United Kingdom,475.66,158,12087.11
17062,314,4,533.33,1,4,3,143,Cannot Lose Them,United Kingdom,133.33,55,3539.37
17063,21,7,1461.14,4,5,4,454,Champions,United Kingdom,208.73,268,1989.99
17064,59,3,855.45,3,4,3,343,Loyal Customers,United Kingdom,285.15,268,1165.07
17068,12,21,4552.14,5,5,5,555,Champions,United Kingdom,216.77,355,4680.37
17069,28,9,2709.7000000000003,4,5,5,455,Champions,United Kingdom,301.08,345,2866.78
17070,114,1,304.24,2,2,2,222,At Risk,United Kingdom,304.24,0,3650.88
17071,28,9,2429.03,4,5,5,455,Champions,United Kingdom,269.89,281,3155.15
17073,18,4,1446.09,4,4,4,444,Champions,United Kingdom,361.52,91,5800.25
17075,18,4,834.12,4,4,3,443,Champions,United Kingdom,208.53,299,1018.24
17076,36,3,841.0799999999999,3,4,3,343,Loyal Customers,United Kingdom,280.36,328,935.96
17078,36,2,378.2,3,3,2,332,Hibernating,United Kingdom,189.1,0,4538.4
17079,78,1,118.80000000000001,2,2,1,221,At Risk,United Kingdom,118.8,0,1425.6
17080,22,2,287.62,4,3,2,432,Potential Loyalists,United Kingdom,143.81,247,425.03
17081,25,2,288.91,4,3,2,432,Potential Loyalists,United Kingdom,144.45,20,3466.92
17082,33,2,2003.85,3,3,4,334,Hibernating,United Kingdom,1001.92,285,2566.33
17083,109,3,1405.78,2,4,4,244,Cannot Lose Them,United Kingdom,468.59,194,2644.9
17084,35,2,2747.9900000000002,3,3,5,335,Hibernating,United Kingdom,1374.0,0,32975.88
17085,123,5,1562.4,2,4,4,244,Cannot Lose Them,United Kingdom,312.48,239,2386.09
17086,7,6,2050.08,5,5,4,554,Champions,United Kingdom,341.68,56,13362.13
17088,28,4,1991.01,4,4,4,444,Champions,United Kingdom,497.75,225,3229.86
17090,4,7,1974.65,5,5,4,554,Champions,United Kingdom,282.09,349,2065.18
17091,3,9,3827.76,5,5,5,555,Champions,United Kingdom,425.31,365,3827.76
17092,50,4,1774.03,3,4,4,344,Loyal Customers,United Kingdom,443.51,227,2852.52
17094,322,1,302.0,1,2,2,122,At Risk,United Kingdom,302.0,0,3624.0
17095,23,3,1324.16,4,4,4,444,Champions,United Kingdom,441.39,312,1549.1
17096,15,4,1022.13,4,4,4,444,Champions,United Kingdom,255.53,246,1516.57
17097,2,8,954.42,5,5,4,554,Champions,Spain,119.3,363,959.68
17100,18,2,971.74,4,3,4,434,Potential Loyalists,United Kingdom,485.87,0,11660.88
17101,10,4,1621.73,5,4,4,544,Champions,United Kingdom,405.43,167,3544.5
17102,262,1,25.5,1,2,1,121,At Risk,United Kingdom,25.5,0,306.0
17105,159,2,665.78,2,3,3,233,At Risk,United Kingdom,332.89,147,1653.13
17107,33,6,10797.48,3,5,5,355,Loyal Customers,United Kingdom,1799.58,244,16151.97
17109,29,6,881.29,4,5,3,453,Champions,United Kingdom,146.88,203,1584.59
17110,165,1,163.29999999999998,2,2,1,221,At Risk,United Kingdom,163.3,0,1959.6
17111,47,1,231.61,3,2,1,321,About to Sleep,United Kingdom,231.61,0,2779.32
17114,6,8,801.12,5,5,3,553,Champions,United Kingdom,100.14,329,888.78
17115,8,3,837.5,5,4,3,543,Champions,United Kingdom,279.17,224,1364.68
17117,288,1,116.19999999999999,1,2,1,121,At Risk,United Kingdom,116.2,0,1394.4
17118,318,1,157.02,1,2,1,121,At Risk,United Kingdom,157.02,0,1884.24
17119,3,2,606.91,5,3,3,533,Potential Loyalists,United Kingdom,303.46,56,3955.75
17120,233,1,307.46,1,2,2,122,At Risk,United Kingdom,307.46,0,3689.52
17122,119,1,138.32,2,2,1,221,At Risk,United Kingdom,138.32,0,1659.84
17123,162,1,345.29999999999995,2,2,2,222,At Risk,United Kingdom,345.3,0,4143.6
17124,185,1,294.24,1,2,2,122,At Risk,United Kingdom,294.24,0,3530.88
17125,50,1,230.5,3,2,1,321,About to Sleep,United Kingdom,230.5,0,2766.0
17126,152,5,989.45,2,4,4,244,Cannot Lose Them,United Kingdom,197.89,210,1719.76
17128,335,1,157.09,1,2,1,121,At Risk,United Kingdom,157.09,0,1885.08
17131,5,5,2463.17,5,4,5,545,Champions,United Kingdom,492.63,70,12843.67
17133,16,7,4892.240000000001,4,5,5,455,Champions,United Kingdom,698.89,250,7142.67
17134,107,2,413.2,2,3,2,232,At Risk,United Kingdom,206.6,157,960.62
17135,16,7,1139.73,4,5,4,454,Champions,United Kingdom,162.82,355,1171.84
17138,276,1,380.5,1,2,2,122,At Risk,United Kingdom,380.5,0,4566.0
17139,16,12,10650.77,4,5,5,455,Champions,United Kingdom,887.56,273,14240.04
17140,247,1,454.12,1,2,2,122,At Risk,United Kingdom,454.12,0,5449.44
17142,239,1,579.0,1,2,3,123,At Risk,United Kingdom,579.0,0,6948.0
17144,1,2,984.57,5,3,4,534,Potential Loyalists,United Kingdom,492.28,83,4329.74
17146,106,3,749.78,2,4,3,243,Cannot Lose Them,United Kingdom,249.93,253,1081.7
17147,23,4,1714.59,4,4,4,444,Champions,United Kingdom,428.65,289,2165.49
17148,52,1,124.88,3,2,1,321,About to Sleep,United Kingdom,124.88,0,1498.56
17152,195,3,1689.5,1,4,4,144,Cannot Lose Them,United Kingdom,563.17,68,9068.64
17153,24,1,213.78,4,2,1,421,Promising,United Kingdom,213.78,0,2565.36
17154,75,1,329.34,2,2,2,222,At Risk,United Kingdom,329.34,0,3952.08
17155,18,2,251.70000000000002,4,3,2,432,Potential Loyalists,United Kingdom,125.85,160,574.19
17157,8,2,319.0,5,3,2,532,Potential Loyalists,United Kingdom,159.5,168,693.07
17158,32,3,1266.97,4,4,4,444,Champions,United Kingdom,422.32,328,1409.89
17159,22,3,1538.88,4,4,4,444,Champions,United Kingdom,512.96,150,3744.61
17160,31,6,3518.03,4,5,5,455,Champions,United Kingdom,586.34,210,6114.67
17162,29,10,1715.46,4,5,4,454,Champions,United Kingdom,171.55,276,2268.63
17163,22,2,293.1,4,3,2,432,Potential Loyalists,United Kingdom,146.55,56,1910.38
17164,33,7,2467.35,3,5,5,355,Loyal Customers,United Kingdom,352.48,240,3752.43
17165,284,1,158.68,1,2,1,121,At Risk,United Kingdom,158.68,0,1904.16
