CustomerID,orders,first_purchase,last_purchase,total_revenue,avg_basket,median_basket,total_items,avg_days_between,recency_days,tenure_days,active_days,country,historical_clv,annualized_clv_proxy
17602,6,2011-01-19 16:18:00,2011-12-07 13:53:00,5054.42,842.4,915.77,4116,63.6,2,321,321,United Kingdom,5054.42,5747.24
17603,1,2011-09-22 14:18:00,2011-09-22 14:18:00,394.72,394.72,394.72,74,,78,0,1,United Kingdom,394.72,4736.64
17604,2,2011-01-31 15:09:00,2011-05-06 13:43:00,309.36,154.68,154.68,169,94.0,217,94,94,United Kingdom,309.36,1201.24
17608,2,2011-11-06 13:00:00,2011-11-06 13:06:00,191.99,96.0,96.0,229,0.0,33,0,1,United Kingdom,191.99,2303.88
17609,5,2011-01-16 16:23:00,2011-10-30 12:28:00,1105.78,221.16,213.35,719,71.25,41,286,286,United Kingdom,1105.78,1411.22
17611,15,2010-12-13 13:52:00,2011-12-02 13:29:00,3961.12,264.07,285.83,2550,24.79,7,353,353,United Kingdom,3961.12,4095.78
17612,6,2011-02-15 10:40:00,2011-10-17 14:59:00,2048.45,341.41,352.18,1808,48.6,53,244,244,United Kingdom,2048.45,3064.28
17613,14,2011-02-07 11:20:00,2011-11-17 10:51:00,4544.55,324.61,309.53,2490,21.38,23,282,282,United Kingdom,4544.55,5882.13
17614,1,2011-10-13 16:01:00,2011-10-13 16:01:00,386.32,386.32,386.32,235,,57,0,1,United Kingdom,386.32,4635.84
17615,3,2011-05-01 15:33:00,2011-08-01 14:06:00,329.6,109.87,118.55,140,45.5,130,91,91,United Kingdom,329.6,1322.02
17616,3,2010-12-07 10:04:00,2011-06-19 10:11:00,571.2,190.4,163.2,224,96.5,174,194,194,United Kingdom,571.2,1074.68
17618,3,2010-12-12 16:05:00,2011-12-04 11:50:00,930.28,310.09,304.8,319,177.5,6,356,356,United Kingdom,930.28,953.8
17619,1,2011-01-31 14:18:00,2011-01-31 14:18:00,214.37,214.37,214.37,124,,312,0,1,United Kingdom,214.37,2572.44
17620,1,2011-10-11 12:08:00,2011-10-11 12:08:00,81.44,81.44,81.44,60,,60,0,1,United Kingdom,81.44,977.28
17621,3,2010-12-20 13:31:00,2011-11-18 17:11:00,1379.9,459.97,478.12,514,166.0,21,333,333,United Kingdom,1379.9,1512.5
17623,1,2011-11-07 11:32:00,2011-11-07 11:32:00,527.05,527.05,527.05,265,,33,0,1,United Kingdom,527.05,6324.6
17624,2,2011-05-05 17:59:00,2011-11-25 10:52:00,843.48,421.74,421.74,554,203.0,15,203,203,United Kingdom,843.48,1516.6
17625,4,2011-03-27 12:21:00,2011-11-21 13:36:00,2020.4,505.1,476.69,1180,79.33,18,239,239,United Kingdom,2020.4,3085.55
17628,1,2011-09-19 15:21:00,2011-09-19 15:21:00,75.75,75.75,75.75,79,,81,0,1,United Kingdom,75.75,909.0
17629,8,2010-12-15 09:58:00,2011-12-04 10:56:00,1814.12,226.76,173.8,1629,50.14,6,354,354,United Kingdom,1814.12,1870.49
17630,2,2011-04-21 14:03:00,2011-06-23 11:58:00,503.6,251.8,251.8,158,62.0,170,62,62,United Kingdom,503.6,2964.74
17631,3,2011-04-21 13:22:00,2011-12-08 09:47:00,528.33,176.11,113.95,334,115.0,2,230,230,United Kingdom,528.33,838.44
17633,4,2011-08-11 15:43:00,2011-11-08 13:25:00,1324.84,331.21,326.62,644,29.33,31,88,88,United Kingdom,1324.84,5495.07
17634,9,2011-01-06 12:45:00,2011-11-03 13:09:00,2358.59,262.07,164.75,838,37.12,36,301,301,United Kingdom,2358.59,2860.08
17636,1,2011-11-20 14:40:00,2011-11-20 14:40:00,285.56,285.56,285.56,182,,19,0,1,United Kingdom,285.56,3426.72
17637,2,2011-08-16 13:25:00,2011-11-08 12:51:00,547.06,273.53,273.53,280,83.0,31,83,83,United Kingdom,547.06,2405.75
17639,1,2011-03-08 15:22:00,2011-03-08 15:22:00,108.5,108.5,108.5,49,,276,0,1,United Kingdom,108.5,1302.0
17640,1,2011-09-14 09:13:00,2011-09-14 09:13:00,621.66,621.66,621.66,250,,87,0,1,United Kingdom,621.66,7459.92
17642,2,2011-06-16 12:55:00,2011-08-12 09:11:00,712.29,356.14,356.14,474,56.0,120,56,56,United Kingdom,712.29,4642.6
17643,1,2010-12-01 14:38:00,2010-12-01 14:38:00,101.55,101.55,101.55,71,,373,0,1,United Kingdom,101.55,1218.6
17644,11,2011-03-24 09:44:00,2011-12-08 13:43:00,2895.64,263.24,314.86,1793,25.5,1,259,259,United Kingdom,2895.64,4080.73
17646,3,2010-12-09 14:28:00,2011-05-04 13:17:00,1008.39,336.13,345.85,323,72.5,219,145,145,United Kingdom,1008.39,2538.36
17647,1,2011-10-05 15:38:00,2011-10-05 15:38:00,133.06,133.06,133.06,30,,65,0,1,United Kingdom,133.06,1596.72
17648,4,2011-04-04 10:29:00,2011-10-10 09:41:00,1797.5,449.38,528.94,487,62.67,61,188,188,United Kingdom,1797.5,3489.83
17649,1,2011-07-24 15:53:00,2011-07-24 15:53:00,868.49,868.49,868.49,399,,138,0,1,United Kingdom,868.49,10421.88
17650,1,2011-11-18 14:52:00,2011-11-18 14:52:00,166.08,166.08,166.08,150,,21,0,1,United Kingdom,166.08,1992.96
17651,10,2011-06-15 15:57:00,2011-11-28 10:29:00,3945.0,394.5,338.56,3112,17.89,12,165,165,United Kingdom,3945.0,8726.82
17652,12,2011-03-03 14:05:00,2011-11-14 12:55:00,4867.72,405.64,387.04,2509,22.82,25,255,255,United Kingdom,4867.72,6967.52
17653,4,2011-08-11 15:24:00,2011-11-03 12:46:00,1207.56,301.89,237.25,1409,27.33,37,83,83,United Kingdom,1207.56,5310.35
17654,1,2011-03-07 13:17:00,2011-03-07 13:17:00,117.55,117.55,117.55,41,,277,0,1,United Kingdom,117.55,1410.6
17655,7,2010-12-08 16:45:00,2011-11-29 11:34:00,2638.94,376.99,306.7,1116,58.67,11,355,355,United Kingdom,2638.94,2713.28
17656,5,2011-08-03 10:45:00,2011-09-27 13:04:00,1674.69,334.94,318.92,1399,13.5,73,55,55,United Kingdom,1674.69,11113.85
17658,2,2011-05-12 15:23:00,2011-11-14 12:07:00,595.42,297.71,297.71,616,185.0,26,185,185,United Kingdom,595.42,1174.75
17659,12,2010-12-02 16:46:00,2011-11-22 13:29:00,2999.46,249.96,181.4,1525,31.73,17,354,354,United Kingdom,2999.46,3092.66
17660,1,2011-07-21 13:37:00,2011-07-21 13:37:00,178.75,178.75,178.75,121,,141,0,1,United Kingdom,178.75,2145.0
17663,7,2011-02-25 14:11:00,2011-11-14 08:56:00,1802.91,257.56,230.55,797,43.0,26,261,261,United Kingdom,1802.91,2521.31
17664,2,2011-05-11 14:17:00,2011-11-21 11:29:00,604.64,302.32,302.32,604,193.0,19,193,193,United Kingdom,604.64,1143.49
17666,2,2011-10-05 11:06:00,2011-12-06 09:06:00,728.16,364.08,364.08,596,61.0,4,61,61,United Kingdom,728.16,4357.02
17667,5,2011-02-14 09:24:00,2011-10-04 14:32:00,2055.51,411.1,366.5,1033,57.75,66,232,232,United Kingdom,2055.51,3233.88
17668,2,2011-11-01 14:45:00,2011-12-08 13:25:00,347.75,173.88,173.88,93,36.0,1,36,36,United Kingdom,347.75,3525.8
17669,7,2011-04-04 10:11:00,2011-10-28 08:53:00,3406.72,486.67,475.5,1916,33.83,43,206,206,United Kingdom,3406.72,6036.18
17670,1,2011-04-26 09:12:00,2011-04-26 09:12:00,205.7,205.7,205.7,110,,228,0,1,United Kingdom,205.7,2468.4
17671,4,2010-12-09 14:27:00,2011-11-24 12:21:00,1572.71,393.18,393.36,772,116.33,16,349,349,United Kingdom,1572.71,1644.81
17672,2,2011-02-03 13:29:00,2011-10-20 14:18:00,3178.17,1589.08,1589.08,1690,259.0,50,259,259,United Kingdom,3178.17,4478.89
17673,6,2011-01-23 15:16:00,2011-12-08 12:50:00,1594.97,265.83,297.03,1462,63.4,2,318,318,United Kingdom,1594.97,1830.7
17674,2,2010-12-06 10:20:00,2011-09-26 13:35:00,551.04,275.52,275.52,672,294.0,74,294,294,United Kingdom,551.04,684.11
17675,31,2010-12-07 13:22:00,2011-12-08 18:03:00,20374.28,657.23,617.12,8360,11.73,1,366,366,United Kingdom,20374.28,20318.61
17676,6,2010-12-08 13:49:00,2011-12-05 15:16:00,1371.18,228.53,261.86,922,71.8,4,362,362,United Kingdom,1371.18,1382.54
17677,30,2010-12-06 08:42:00,2011-12-08 09:56:00,16345.38,544.85,459.61,9772,12.38,2,367,367,United Kingdom,16345.38,16256.3
17678,1,2011-03-21 11:52:00,2011-03-21 11:52:00,298.11,298.11,298.11,207,,264,0,1,United Kingdom,298.11,3577.32
17679,2,2011-09-15 10:35:00,2011-10-18 07:43:00,1992.11,996.06,996.06,729,32.0,53,32,32,United Kingdom,1992.11,22722.5
17680,1,2011-11-16 12:42:00,2011-11-16 12:42:00,184.4,184.4,184.4,96,,24,0,1,United Kingdom,184.4,2212.8
17682,6,2010-12-06 13:35:00,2011-11-29 15:59:00,2474.33,412.39,378.64,1367,71.2,10,358,358,United Kingdom,2474.33,2522.71
17684,1,2011-10-27 11:10:00,2011-10-27 11:10:00,239.41,239.41,239.41,145,,44,0,1,United Kingdom,239.41,2872.92
17685,7,2010-12-02 14:42:00,2011-11-23 11:36:00,3155.83,450.83,361.7,1907,58.83,17,355,355,United Kingdom,3155.83,3244.73
17686,7,2011-02-10 10:18:00,2011-12-02 15:39:00,5739.46,819.92,629.37,2478,48.83,7,295,295,United Kingdom,5739.46,7101.37
17690,15,2010-12-01 16:15:00,2011-11-09 15:17:00,4726.8,315.12,269.1,1769,24.0,30,342,342,United Kingdom,4726.8,5044.68
17691,2,2010-12-06 11:10:00,2010-12-16 17:20:00,290.4,145.2,145.2,134,10.0,358,10,10,United Kingdom,290.4,3484.8
17692,4,2010-12-15 13:37:00,2011-08-04 14:01:00,740.94,185.24,143.49,672,76.67,127,232,232,United Kingdom,740.94,1165.7
17693,1,2011-07-25 15:48:00,2011-07-25 15:48:00,200.47,200.47,200.47,231,,137,0,1,United Kingdom,200.47,2405.64
17694,1,2011-07-21 12:00:00,2011-07-21 12:00:00,283.12,283.12,283.12,184,,142,0,1,United Kingdom,283.12,3397.44
17695,2,2011-06-21 12:35:00,2011-07-31 10:40:00,765.34,382.67,382.67,779,39.0,132,39,39,United Kingdom,765.34,7162.8
17696,8,2010-12-10 09:51:00,2011-11-01 13:43:00,2285.71,285.71,331.0,1756,46.14,38,326,326,United Kingdom,2285.71,2559.15
17697,1,2011-04-17 15:40:00,2011-04-17 15:40:00,338.95,338.95,338.95,93,,236,0,1,United Kingdom,338.95,4067.4
17698,1,2011-03-24 11:34:00,2011-03-24 11:34:00,154.95,154.95,154.95,93,,261,0,1,United Kingdom,154.95,1859.4
17700,4,2011-03-03 16:34:00,2011-11-23 11:51:00,2534.64,633.66,579.43,1266,87.67,17,264,264,United Kingdom,2534.64,3504.33
17701,1,2011-04-01 12:25:00,2011-04-01 12:25:00,417.95,417.95,417.95,109,,253,0,1,United Kingdom,417.95,5015.4
17702,4,2011-05-17 16:23:00,2011-11-09 16:03:00,1824.37,456.09,462.7,1353,58.0,30,175,175,United Kingdom,1824.37,3805.11
17703,3,2011-07-24 13:30:00,2011-11-04 15:51:00,798.74,266.25,261.82,590,51.5,35,103,103,United Kingdom,798.74,2830.49
17704,2,2011-04-14 09:28:00,2011-06-24 09:40:00,885.19,442.6,442.6,343,71.0,169,71,71,United Kingdom,885.19,4550.62
17705,9,2011-02-11 10:57:00,2011-12-06 13:45:00,1823.52,202.61,167.5,963,36.75,3,298,298,United Kingdom,1823.52,2233.51
17706,17,2010-12-08 11:02:00,2011-12-05 13:34:00,10504.49,617.91,287.08,3899,22.31,4,362,362,United Kingdom,10504.49,10591.54
17707,2,2011-01-07 13:30:00,2011-06-07 15:03:00,152.4,76.2,76.2,144,151.0,185,151,151,United Kingdom,152.4,368.38
17708,2,2011-01-19 10:09:00,2011-06-05 10:12:00,263.33,131.66,131.66,90,137.0,188,137,137,United Kingdom,263.33,701.57
17709,1,2011-06-23 11:55:00,2011-06-23 11:55:00,137.45,137.45,137.45,17,,170,0,1,United Kingdom,137.45,1649.4
17711,2,2011-02-23 11:32:00,2011-11-29 11:40:00,385.1,192.55,192.55,246,279.0,11,279,279,United Kingdom,385.1,503.8
17712,1,2011-10-26 12:28:00,2011-10-26 12:28:00,522.91,522.91,522.91,215,,45,0,1,United Kingdom,522.91,6274.92
17714,1,2011-01-23 10:32:00,2011-01-23 10:32:00,153.0,153.0,153.0,92,,321,0,1,United Kingdom,153.0,1836.0
17715,1,2011-05-23 12:32:00,2011-05-23 12:32:00,326.4,326.4,326.4,384,,201,0,1,United Kingdom,326.4,3916.8
17716,11,2011-03-17 10:38:00,2011-11-17 12:00:00,5655.99,514.18,487.2,3072,24.2,23,245,245,United Kingdom,5655.99,8426.27
17718,1,2011-04-21 13:39:00,2011-04-21 13:39:00,139.35,139.35,139.35,83,,232,0,1,United Kingdom,139.35,1672.2
17719,15,2011-03-29 11:29:00,2011-11-02 10:36:00,5396.04,359.74,309.31,2466,14.93,38,217,217,United Kingdom,5396.04,9076.29
17720,4,2010-12-07 10:43:00,2011-11-13 15:04:00,1195.94,298.98,331.78,576,113.33,26,341,341,United Kingdom,1195.94,1280.11
17722,4,2010-12-08 12:41:00,2011-09-04 15:22:00,2424.04,606.01,595.37,1595,89.67,96,270,270,United Kingdom,2424.04,3276.94
17723,6,2011-05-09 14:44:00,2011-08-04 18:37:00,3276.4,546.07,518.75,792,17.0,127,87,87,United Kingdom,3276.4,13745.82
17724,3,2011-07-24 13:26:00,2011-09-29 15:26:00,1033.0,344.33,373.1,300,33.5,71,67,67,United Kingdom,1033.0,5627.54
17725,11,2011-03-17 19:47:00,2011-11-23 16:34:00,3439.08,312.64,310.82,2162,24.5,16,250,250,United Kingdom,3439.08,5021.06
17727,1,2011-11-24 17:06:00,2011-11-24 17:06:00,1060.25,1060.25,1060.25,645,,15,0,1,United Kingdom,1060.25,12723.0
17728,3,2011-09-14 11:39:00,2011-12-06 08:52:00,2876.01,958.67,587.85,1469,41.0,4,82,82,United Kingdom,2876.01,12801.75
17730,13,2011-01-17 14:49:00,2011-12-06 15:43:00,5298.48,407.58,367.46,3576,26.5,3,323,323,United Kingdom,5298.48,5987.45
17731,4,2011-06-09 14:18:00,2011-09-21 15:02:00,1240.11,310.03,305.41,493,34.33,79,104,104,United Kingdom,1240.11,4352.31
17732,1,2010-12-02 09:29:00,2010-12-02 09:29:00,303.97,303.97,303.97,93,,373,0,1,United Kingdom,303.97,3647.64
17733,2,2011-03-23 09:54:00,2011-11-01 08:16:00,692.19,346.1,346.1,463,222.0,39,222,222,United Kingdom,692.19,1138.06
17734,3,2011-04-20 10:04:00,2011-10-17 12:33:00,700.63,233.54,160.42,422,89.5,54,180,180,United Kingdom,700.63,1420.72
17735,19,2010-12-07 10:32:00,2011-12-07 16:47:00,13110.02,690.0,701.88,8439,19.72,2,365,365,United Kingdom,13110.02,13110.02
17736,3,2011-08-18 14:33:00,2011-11-30 15:36:00,377.44,125.81,39.95,238,51.5,9,104,104,United Kingdom,377.44,1324.67
17737,2,2011-10-12 14:42:00,2011-11-30 15:16:00,168.24,84.12,84.12,108,49.0,9,49,49,United Kingdom,168.24,1253.22
17738,4,2011-03-02 16:26:00,2011-11-20 15:05:00,1879.05,469.76,446.59,1029,87.33,19,262,262,United Kingdom,1879.05,2617.76
17739,7,2010-12-14 14:26:00,2011-11-28 09:12:00,2791.35,398.76,388.18,861,57.67,12,348,348,United Kingdom,2791.35,2927.71
17742,2,2011-01-11 10:04:00,2011-08-18 15:28:00,355.11,177.56,177.56,89,219.0,113,219,219,United Kingdom,355.11,591.85
17744,6,2010-12-16 14:17:00,2011-12-06 12:11:00,2322.4,387.07,315.99,3412,70.6,4,354,354,United Kingdom,2322.4,2394.56
17746,1,2011-04-13 14:31:00,2011-04-13 14:31:00,110.25,110.25,110.25,29,,240,0,1,United Kingdom,110.25,1323.0
17747,1,2011-08-19 08:13:00,2011-08-19 08:13:00,71.4,71.4,71.4,12,,113,0,1,United Kingdom,71.4,856.8
17749,2,2011-03-28 13:39:00,2011-06-14 15:45:00,674.52,337.26,337.26,320,78.0,178,78,78,United Kingdom,674.52,3156.41
17750,9,2011-06-28 15:44:00,2011-12-04 14:09:00,1710.45,190.05,188.49,3747,19.25,5,158,158,United Kingdom,1710.45,3951.36
17752,1,2010-12-15 16:19:00,2010-12-15 16:19:00,80.64,80.64,80.64,192,,359,0,1,United Kingdom,80.64,967.68
17754,5,2011-03-24 13:54:00,2011-12-09 11:20:00,1664.65,332.93,310.82,1816,64.25,1,259,259,United Kingdom,1664.65,2345.94
17757,30,2010-12-02 17:17:00,2011-12-08 15:31:00,5593.39,186.45,159.6,3318,12.21,1,370,370,United Kingdom,5593.39,5517.8
17758,8,2011-04-03 15:22:00,2011-11-20 14:45:00,3408.2,426.02,513.07,2054,32.57,19,230,230,United Kingdom,3408.2,5408.67
17759,3,2011-06-23 13:35:00,2011-11-22 16:02:00,819.96,273.32,145.2,697,76.0,17,152,152,United Kingdom,819.96,1968.98
17760,2,2010-12-01 15:08:00,2011-11-18 10:56:00,287.59,143.79,143.79,239,351.0,22,351,351,United Kingdom,287.59,299.06
17761,1,2011-11-07 10:23:00,2011-11-07 10:23:00,712.78,712.78,712.78,398,,33,0,1,United Kingdom,712.78,8553.36
17763,1,2011-03-21 14:25:00,2011-03-21 14:25:00,15.0,15.0,15.0,12,,263,0,1,United Kingdom,15.0,180.0
17764,2,2011-05-12 16:11:00,2011-10-20 11:03:00,772.55,386.28,386.28,351,160.0,51,160,160,United Kingdom,772.55,1762.38
17765,3,2011-03-28 11:58:00,2011-07-04 12:41:00,367.63,122.54,121.25,143,49.0,159,98,98,United Kingdom,367.63,1369.23
17767,1,2011-11-24 14:42:00,2011-11-24 14:42:00,271.2,271.2,271.2,128,,15,0,1,United Kingdom,271.2,3254.4
17768,3,2011-06-26 13:46:00,2011-12-01 13:22:00,2081.9,693.97,802.45,1122,78.5,8,157,157,United Kingdom,2081.9,4840.09
17769,10,2011-01-23 11:15:00,2011-11-27 11:18:00,3957.43,395.74,407.38,1850,33.67,13,308,308,United Kingdom,3957.43,4689.81
17770,5,2011-03-02 13:35:00,2011-05-25 12:34:00,1143.27,228.65,123.3,365,20.5,199,83,83,United Kingdom,1143.27,5027.63
17771,2,2011-01-20 14:13:00,2011-10-14 11:43:00,245.81,122.9,122.9,287,266.0,57,266,266,United Kingdom,245.81,337.3
17772,2,2011-11-29 10:57:00,2011-11-29 11:05:00,173.45,86.72,86.72,55,0.0,11,0,1,United Kingdom,173.45,2081.4
17774,4,2011-02-07 13:13:00,2011-09-04 12:49:00,1213.73,303.43,305.27,508,69.0,97,208,208,United Kingdom,1213.73,2129.86
17775,1,2011-03-30 10:50:00,2011-03-30 10:50:00,56.4,56.4,56.4,72,,255,0,1,United Kingdom,56.4,676.8
17777,3,2011-08-31 14:35:00,2011-11-15 12:02:00,647.56,215.85,214.91,501,37.0,25,75,75,United Kingdom,647.56,3151.46
17779,3,2011-07-19 12:19:00,2011-11-18 14:15:00,650.32,216.77,169.06,396,60.5,21,122,122,United Kingdom,650.32,1945.63
17781,2,2011-03-31 19:54:00,2011-07-03 16:00:00,188.02,94.01,94.01,34,93.0,159,93,93,United Kingdom,188.02,737.93
17783,2,2011-04-06 10:07:00,2011-09-28 16:07:00,283.47,141.74,141.74,354,175.0,72,175,175,United Kingdom,283.47,591.24
17785,1,2011-10-17 13:43:00,2011-10-17 13:43:00,131.94,131.94,131.94,67,,53,0,1,United Kingdom,131.94,1583.28
17786,2,2011-01-26 14:35:00,2011-09-15 12:51:00,266.85,133.43,133.43,195,231.0,85,231,231,United Kingdom,266.85,421.65
17787,4,2010-12-03 13:43:00,2011-07-10 11:24:00,1817.54,454.38,466.12,896,72.0,153,218,218,United Kingdom,1817.54,3043.13
17788,2,2011-08-02 10:38:00,2011-09-27 10:09:00,1117.9,558.95,558.95,211,55.0,74,55,55,United Kingdom,1117.9,7418.79
17789,1,2011-03-03 13:14:00,2011-03-03 13:14:00,225.9,225.9,225.9,74,,281,0,1,United Kingdom,225.9,2710.8
17790,14,2010-12-10 10:47:00,2011-11-13 11:30:00,1964.3,140.31,125.62,835,25.46,27,338,338,United Kingdom,1964.3,2121.21
17791,1,2011-11-10 12:09:00,2011-11-10 12:09:00,106.1,106.1,106.1,46,,30,0,1,United Kingdom,106.1,1273.2
17793,1,2011-11-14 14:24:00,2011-11-14 14:24:00,300.34,300.34,300.34,226,,25,0,1,United Kingdom,300.34,3604.08
17795,2,2011-03-20 12:02:00,2011-06-13 12:36:00,342.83,171.42,171.42,305,85.0,180,85,85,United Kingdom,342.83,1472.15
17796,4,2010-12-05 12:23:00,2011-10-30 15:38:00,690.0,172.5,169.88,176,109.33,40,329,329,United Kingdom,690.0,765.5
17797,3,2011-06-10 11:29:00,2011-11-17 13:21:00,780.43,260.14,272.41,498,80.0,22,160,160,United Kingdom,780.43,1780.36
17799,10,2010-12-13 13:10:00,2011-11-17 15:16:00,3039.17,303.92,240.94,1753,37.22,22,339,339,United Kingdom,3039.17,3272.26
17800,9,2011-01-09 13:50:00,2011-11-02 12:57:00,1187.21,131.91,127.3,732,36.62,37,296,296,United Kingdom,1187.21,1463.96
17802,3,2010-12-02 13:44:00,2011-09-18 14:56:00,1285.04,428.35,532.22,752,144.5,82,290,290,United Kingdom,1285.04,1617.38
17805,1,2011-09-27 11:49:00,2011-09-27 11:49:00,512.31,512.31,512.31,478,,74,0,1,United Kingdom,512.31,6147.72
17806,1,2011-11-28 14:12:00,2011-11-28 14:12:00,546.04,546.04,546.04,727,,11,0,1,United Kingdom,546.04,6552.48
17809,12,2010-12-01 09:41:00,2011-11-23 12:59:00,5411.91,450.99,325.0,2057,32.09,16,357,357,United Kingdom,5411.91,5533.19
17811,39,2011-01-10 10:58:00,2011-12-05 13:46:00,7761.82,199.02,147.05,4146,8.16,4,329,329,United Kingdom,7761.82,8611.14
17812,4,2010-12-06 15:27:00,2011-11-27 11:47:00,699.81,174.95,195.39,329,118.0,13,355,355,United Kingdom,699.81,719.52
17813,5,2011-09-29 15:57:00,2011-11-25 16:13:00,1698.07,339.61,212.12,752,14.0,14,57,57,United Kingdom,1698.07,10873.61
17816,4,2010-12-09 14:10:00,2011-11-03 11:34:00,36.56,9.14,7.62,30,109.0,37,328,328,United Kingdom,36.56,40.68
17817,3,2011-03-07 17:30:00,2011-12-05 14:39:00,387.68,129.23,117.98,67,136.0,4,272,272,United Kingdom,387.68,520.23
17819,7,2010-12-03 14:26:00,2011-09-29 10:52:00,3704.87,529.27,591.47,1031,49.33,72,299,299,United Kingdom,3704.87,4522.67
17824,1,2011-10-19 14:14:00,2011-10-19 14:14:00,298.4,298.4,298.4,408,,51,0,1,United Kingdom,298.4,3580.8
17827,5,2010-12-10 10:18:00,2011-12-04 15:00:00,1987.33,397.47,309.51,1240,89.5,5,359,359,United Kingdom,1987.33,2020.54
17828,4,2011-06-08 08:31:00,2011-11-17 08:41:00,1820.09,455.02,478.46,667,53.67,23,162,162,Malta,1820.09,4100.82
17829,1,2011-02-14 12:46:00,2011-02-14 12:46:00,889.24,889.24,889.24,496,,299,0,1,United Arab Emirates,889.24,10670.88
17830,3,2011-02-24 10:15:00,2011-12-08 12:28:00,398.7,132.9,111.05,92,143.5,2,287,287,United Kingdom,398.7,507.06
17831,1,2011-11-06 15:09:00,2011-11-06 15:09:00,35.4,35.4,35.4,12,,33,0,1,United Kingdom,35.4,424.8
17832,1,2011-10-21 11:43:00,2011-10-21 11:43:00,155.37,155.37,155.37,208,,50,0,1,United Kingdom,155.37,1864.44
17835,3,2011-11-16 16:30:00,2011-12-07 11:48:00,342.24,114.08,114.14,344,10.0,3,20,20,United Kingdom,342.24,4106.88
17836,1,2011-10-23 16:13:00,2011-10-23 16:13:00,110.21,110.21,110.21,88,,47,0,1,United Kingdom,110.21,1322.52
17837,8,2011-06-29 16:44:00,2011-10-28 16:13:00,1541.23,192.65,144.15,510,16.86,42,120,120,United Kingdom,1541.23,4687.91
17838,5,2010-12-02 15:55:00,2011-11-13 11:20:00,2720.8,544.16,612.4,1831,85.75,27,345,345,United Kingdom,2720.8,2878.53
17839,1,2011-10-28 17:27:00,2011-10-28 17:27:00,318.15,318.15,318.15,257,,42,0,1,United Kingdom,318.15,3817.8
17841,124,2010-12-01 14:41:00,2011-12-08 12:07:00,40519.84,326.77,277.68,22834,2.55,2,371,371,United Kingdom,40519.84,39864.53
17843,1,2011-02-09 15:33:00,2011-02-09 15:33:00,205.48,205.48,205.48,113,,303,0,1,United Kingdom,205.48,2465.76
17844,1,2011-08-25 11:27:00,2011-08-25 11:27:00,51.56,51.56,51.56,52,,107,0,1,Canada,51.56,618.72
17846,1,2011-09-15 15:20:00,2011-09-15 15:20:00,2033.1,2033.1,2033.1,1,,85,0,1,United Kingdom,2033.1,24397.2
17848,9,2010-12-16 18:38:00,2011-09-19 16:49:00,901.2,100.13,97.3,398,34.12,81,276,276,United Kingdom,901.2,1191.8
17849,4,2011-01-10 11:59:00,2011-05-05 13:46:00,605.8,151.45,139.4,114,38.0,218,115,115,United Kingdom,605.8,1922.76
17850,34,2010-12-01 08:26:00,2010-12-02 15:27:00,5391.21,158.56,91.76,1733,0.0,372,1,1,United Kingdom,5391.21,64694.52
17852,2,2011-11-28 12:31:00,2011-11-28 12:36:00,114.34,57.17,57.17,53,0.0,12,0,1,United Kingdom,114.34,1372.08
17854,2,2011-04-26 16:53:00,2011-06-07 16:21:00,311.26,155.63,155.63,84,41.0,185,41,41,United Kingdom,311.26,2770.97
17855,1,2010-12-02 09:44:00,2010-12-02 09:44:00,208.97,208.97,208.97,197,,373,0,1,United Kingdom,208.97,2507.64
17856,4,2011-03-03 11:40:00,2011-12-08 09:40:00,1418.03,354.51,379.1,842,92.67,2,279,279,United Kingdom,1418.03,1855.13
17857,23,2010-12-09 11:35:00,2011-12-05 13:13:00,26879.04,1168.65,750.0,19256,15.95,4,361,361,United Kingdom,26879.04,27176.87
17858,12,2010-12-05 13:08:00,2011-12-04 11:56:00,5140.66,428.39,323.35,2694,32.55,6,363,363,United Kingdom,5140.66,5168.98
17859,1,2011-02-08 10:32:00,2011-02-08 10:32:00,141.92,141.92,141.92,102,,305,0,1,United Kingdom,141.92,1703.04
17860,1,2010-12-06 12:41:00,2010-12-06 12:41:00,226.45,226.45,226.45,93,,369,0,1,United Kingdom,226.45,2717.4
17861,8,2011-01-24 11:34:00,2011-12-06 16:21:00,2097.88,262.24,228.99,1985,44.86,3,316,316,United Kingdom,2097.88,2423.18
17862,1,2011-01-20 12:23:00,2011-01-20 12:23:00,330.9,330.9,330.9,100,,324,0,1,United Kingdom,330.9,3970.8
17863,6,2010-12-05 13:21:00,2011-10-11 13:45:00,3160.0,526.67,447.29,2638,61.6,59,310,310,United Kingdom,3160.0,3720.65
17864,3,2011-03-09 11:44:00,2011-11-27 11:15:00,554.85,184.95,200.85,706,131.0,13,262,262,United Kingdom,554.85,772.98
17865,20,2010-12-10 14:53:00,2011-11-09 12:08:00,10526.32,526.32,582.72,5757,17.26,31,333,333,United Kingdom,10526.32,11537.86
17866,1,2011-07-20 11:07:00,2011-07-20 11:07:00,329.65,329.65,329.65,174,,143,0,1,United Kingdom,329.65,3955.8
17867,6,2011-02-24 12:25:00,2011-11-09 14:15:00,1157.87,192.98,153.41,508,51.4,30,258,258,United Kingdom,1157.87,1638.07
17869,5,2010-12-06 17:16:00,2011-08-24 16:16:00,428.18,85.64,91.09,111,65.0,107,260,260,United Kingdom,428.18,601.1
